Run,Question,Provider,Temperature,System Prompt,Correct,Latency,Generated_Response
1,13,openai,0.5,Logical Chain-of-Thought Prompt,0,0.25227904319763184,2
1,14,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5251178741455078,3
1,15,openai,0.5,Logical Chain-of-Thought Prompt,1,0.31161999702453613,3
1,16,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4695010185241699,4
1,17,openai,0.5,Logical Chain-of-Thought Prompt,0,1.1498301029205322,2
1,18,openai,0.5,Logical Chain-of-Thought Prompt,1,0.32253384590148926,1
1,19,openai,0.5,Logical Chain-of-Thought Prompt,1,0.311053991317749,4
1,20,openai,0.5,Logical Chain-of-Thought Prompt,1,0.24126982688903809,1
1,21,openai,0.5,Logical Chain-of-Thought Prompt,1,0.37076401710510254,3
1,22,openai,0.5,Logical Chain-of-Thought Prompt,1,0.29388999938964844,2
1,23,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3168802261352539,2
1,24,openai,0.5,Logical Chain-of-Thought Prompt,0,0.31152820587158203,3
1,25,openai,0.5,Logical Chain-of-Thought Prompt,1,0.24091386795043945,3
1,26,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2600860595703125,1
1,27,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4113180637359619,3
1,28,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5115478038787842,3
1,29,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30562400817871094,4
1,30,openai,0.5,Logical Chain-of-Thought Prompt,1,0.40821099281311035,2
1,31,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30649399757385254,4
1,32,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30647921562194824,2
1,33,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30443286895751953,4
1,34,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30728673934936523,1
1,35,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2804279327392578,1
1,36,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2996060848236084,2
1,37,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4432029724121094,2
1,38,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30442190170288086,4
1,39,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3246140480041504,1
1,40,openai,0.5,Logical Chain-of-Thought Prompt,1,0.28488922119140625,2
1,41,openai,0.5,Logical Chain-of-Thought Prompt,1,0.41245484352111816,2
1,42,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4079427719116211,3
1,43,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30411267280578613,2
1,44,openai,0.5,Logical Chain-of-Thought Prompt,1,0.37534070014953613,4
1,45,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3441131114959717,1
1,46,openai,0.5,Logical Chain-of-Thought Prompt,1,0.40811991691589355,1
2,0,openai,0.5,Logical Chain-of-Thought Prompt,1,0.23214101791381836,2
2,1,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3665590286254883,3
2,2,openai,0.5,Logical Chain-of-Thought Prompt,1,0.6503608226776123,3
2,3,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5226619243621826,2
2,4,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5268940925598145,1
2,5,openai,0.5,Logical Chain-of-Thought Prompt,1,0.34376001358032227,4
2,6,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5072886943817139,2
2,7,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5231671333312988,1
2,8,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2523329257965088,4
2,9,openai,0.5,Logical Chain-of-Thought Prompt,1,0.36219000816345215,4
2,10,openai,0.5,Logical Chain-of-Thought Prompt,1,0.33367395401000977,1
2,11,openai,0.5,Logical Chain-of-Thought Prompt,0,0.27901482582092285,1
2,12,openai,0.5,Logical Chain-of-Thought Prompt,1,0.410916805267334,3
2,13,openai,0.5,Logical Chain-of-Thought Prompt,0,0.262800931930542,2
2,14,openai,0.5,Logical Chain-of-Thought Prompt,1,0.25727105140686035,3
2,15,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3042869567871094,3
2,16,openai,0.5,Logical Chain-of-Thought Prompt,1,0.7325859069824219,4
2,17,openai,0.5,Logical Chain-of-Thought Prompt,0,0.3909440040588379,2
2,18,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2940380573272705,1
2,19,openai,0.5,Logical Chain-of-Thought Prompt,1,0.26312708854675293,4
2,20,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2679018974304199,1
2,21,openai,0.5,Logical Chain-of-Thought Prompt,1,0.43041491508483887,3
2,22,openai,0.5,Logical Chain-of-Thought Prompt,1,0.36105799674987793,2
2,23,openai,0.5,Logical Chain-of-Thought Prompt,1,0.26603078842163086,2
2,24,openai,0.5,Logical Chain-of-Thought Prompt,0,0.3491933345794678,3
2,25,openai,0.5,Logical Chain-of-Thought Prompt,1,0.36106300354003906,3
2,26,openai,0.5,Logical Chain-of-Thought Prompt,1,0.289625883102417,1
2,27,openai,0.5,Logical Chain-of-Thought Prompt,1,0.37983202934265137,3
2,28,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2627420425415039,3
2,29,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3419981002807617,4
2,30,openai,0.5,Logical Chain-of-Thought Prompt,1,0.24870085716247559,2
2,31,openai,0.5,Logical Chain-of-Thought Prompt,1,0.23632264137268066,4
2,32,openai,0.5,Logical Chain-of-Thought Prompt,1,0.327847957611084,2
2,33,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3450591564178467,4
2,34,openai,0.5,Logical Chain-of-Thought Prompt,1,0.31056809425354004,1
2,35,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5728890895843506,1
2,36,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3721120357513428,2
2,37,openai,0.5,Logical Chain-of-Thought Prompt,1,0.32367420196533203,2
2,38,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5719621181488037,4
2,39,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3403589725494385,1
2,40,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3899519443511963,2
2,41,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4861907958984375,2
2,42,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3505110740661621,3
2,43,openai,0.5,Logical Chain-of-Thought Prompt,1,0.25002598762512207,2
2,44,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2568838596343994,4
2,45,openai,0.5,Logical Chain-of-Thought Prompt,1,0.27199721336364746,1
2,46,openai,0.5,Logical Chain-of-Thought Prompt,1,0.295332670211792,1
3,0,openai,0.5,Logical Chain-of-Thought Prompt,1,0.23435330390930176,2
3,1,openai,0.5,Logical Chain-of-Thought Prompt,1,0.28676915168762207,3
3,2,openai,0.5,Logical Chain-of-Thought Prompt,1,0.24826812744140625,3
3,3,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2927570343017578,2
3,4,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2913341522216797,1
3,5,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2426130771636963,4
3,6,openai,0.5,Logical Chain-of-Thought Prompt,1,0.43703603744506836,2
3,7,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3078901767730713,1
3,8,openai,0.5,Logical Chain-of-Thought Prompt,1,0.26747608184814453,4
3,9,openai,0.5,Logical Chain-of-Thought Prompt,1,0.257932186126709,4
3,10,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4579451084136963,1
3,11,openai,0.5,Logical Chain-of-Thought Prompt,0,0.2545309066772461,1
3,12,openai,0.5,Logical Chain-of-Thought Prompt,1,0.2920830249786377,3
3,13,openai,0.5,Logical Chain-of-Thought Prompt,0,0.37523818016052246,2
3,14,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4550132751464844,3
3,15,openai,0.5,Logical Chain-of-Thought Prompt,1,0.24057793617248535,3
3,16,openai,0.5,Logical Chain-of-Thought Prompt,1,0.40242815017700195,4
3,17,openai,0.5,Logical Chain-of-Thought Prompt,0,0.5195009708404541,2
3,18,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3134591579437256,1
3,19,openai,0.5,Logical Chain-of-Thought Prompt,1,0.32770800590515137,4
3,20,openai,0.5,Logical Chain-of-Thought Prompt,1,0.22824406623840332,1
3,21,openai,0.5,Logical Chain-of-Thought Prompt,1,0.21483397483825684,3
3,22,openai,0.5,Logical Chain-of-Thought Prompt,1,0.420543909072876,2
3,23,openai,0.5,Logical Chain-of-Thought Prompt,1,0.37174415588378906,2
3,24,openai,0.5,Logical Chain-of-Thought Prompt,1,0.41978907585144043,1
3,25,openai,0.5,Logical Chain-of-Thought Prompt,1,0.48921918869018555,3
3,26,openai,0.5,Logical Chain-of-Thought Prompt,1,0.29317283630371094,1
3,27,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3188328742980957,3
3,28,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4384191036224365,3
3,29,openai,0.5,Logical Chain-of-Thought Prompt,1,0.48138880729675293,4
3,30,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30625367164611816,2
3,31,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30423593521118164,4
3,32,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4110288619995117,2
3,33,openai,0.5,Logical Chain-of-Thought Prompt,1,0.22803401947021484,4
3,34,openai,0.5,Logical Chain-of-Thought Prompt,1,0.49176692962646484,1
3,35,openai,0.5,Logical Chain-of-Thought Prompt,1,0.608043909072876,1
3,36,openai,0.5,Logical Chain-of-Thought Prompt,1,0.3061192035675049,2
3,37,openai,0.5,Logical Chain-of-Thought Prompt,1,0.32759809494018555,2
3,38,openai,0.5,Logical Chain-of-Thought Prompt,1,0.489285945892334,4
3,39,openai,0.5,Logical Chain-of-Thought Prompt,1,0.6144399642944336,1
3,40,openai,0.5,Logical Chain-of-Thought Prompt,1,0.6154799461364746,2
3,41,openai,0.5,Logical Chain-of-Thought Prompt,1,0.30389404296875,2
3,42,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5094583034515381,3
3,43,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5625929832458496,2
3,44,openai,0.5,Logical Chain-of-Thought Prompt,1,0.4575772285461426,4
3,45,openai,0.5,Logical Chain-of-Thought Prompt,1,0.29085206985473633,1
3,46,openai,0.5,Logical Chain-of-Thought Prompt,1,0.5305221080780029,1
1,0,openai,0.5,Chain of Knowledge Prompt,1,0.5070130825042725,2
1,1,openai,0.5,Chain of Knowledge Prompt,1,0.40911102294921875,3
1,2,openai,0.5,Chain of Knowledge Prompt,1,0.3371109962463379,3
1,3,openai,0.5,Chain of Knowledge Prompt,1,0.47643589973449707,2
1,4,openai,0.5,Chain of Knowledge Prompt,1,0.40973711013793945,1
1,5,openai,0.5,Chain of Knowledge Prompt,1,2.662785053253174,4
1,6,openai,0.5,Chain of Knowledge Prompt,1,0.32729291915893555,2
1,7,openai,0.5,Chain of Knowledge Prompt,1,0.5943291187286377,1
1,8,openai,0.5,Chain of Knowledge Prompt,1,0.40606093406677246,4
1,9,openai,0.5,Chain of Knowledge Prompt,1,0.4075891971588135,4
1,10,openai,0.5,Chain of Knowledge Prompt,1,0.4084599018096924,1
1,11,openai,0.5,Chain of Knowledge Prompt,0,0.41054582595825195,1
1,12,openai,0.5,Chain of Knowledge Prompt,1,1.2363417148590088,3
1,13,openai,0.5,Chain of Knowledge Prompt,0,0.49994897842407227,2
1,14,openai,0.5,Chain of Knowledge Prompt,1,0.3673820495605469,3
1,15,openai,0.5,Chain of Knowledge Prompt,1,0.32767415046691895,3
1,16,openai,0.5,Chain of Knowledge Prompt,1,0.735084056854248,4
1,17,openai,0.5,Chain of Knowledge Prompt,0,0.4083378314971924,2
1,18,openai,0.5,Chain of Knowledge Prompt,1,0.44202709197998047,1
1,19,openai,0.5,Chain of Knowledge Prompt,1,0.3747129440307617,4
1,20,openai,0.5,Chain of Knowledge Prompt,1,0.4090602397918701,1
1,21,openai,0.5,Chain of Knowledge Prompt,1,0.409348726272583,3
1,22,openai,0.5,Chain of Knowledge Prompt,1,0.8213717937469482,2
1,23,openai,0.5,Chain of Knowledge Prompt,1,0.4048030376434326,2
1,24,openai,0.5,Chain of Knowledge Prompt,0,0.40935611724853516,3
1,25,openai,0.5,Chain of Knowledge Prompt,1,0.4073069095611572,3
1,26,openai,0.5,Chain of Knowledge Prompt,1,0.5113701820373535,1
1,27,openai,0.5,Chain of Knowledge Prompt,1,0.41074109077453613,3
1,28,openai,0.5,Chain of Knowledge Prompt,1,0.3456456661224365,3
1,29,openai,0.5,Chain of Knowledge Prompt,1,0.4704558849334717,4
1,30,openai,0.5,Chain of Knowledge Prompt,1,0.4072082042694092,2
1,31,openai,0.5,Chain of Knowledge Prompt,1,0.9210269451141357,4
1,32,openai,0.5,Chain of Knowledge Prompt,0,0.4081230163574219,3
1,33,openai,0.5,Chain of Knowledge Prompt,1,0.40883421897888184,4
1,34,openai,0.5,Chain of Knowledge Prompt,1,0.4072880744934082,1
1,35,openai,0.5,Chain of Knowledge Prompt,1,0.340533971786499,1
1,36,openai,0.5,Chain of Knowledge Prompt,1,0.33762288093566895,2
1,37,openai,0.5,Chain of Knowledge Prompt,1,6.078294992446899,2
1,38,openai,0.5,Chain of Knowledge Prompt,1,0.42670512199401855,4
1,39,openai,0.5,Chain of Knowledge Prompt,1,0.38819289207458496,1
1,40,openai,0.5,Chain of Knowledge Prompt,1,0.30939602851867676,2
1,41,openai,0.5,Chain of Knowledge Prompt,1,0.30345582962036133,2
1,42,openai,0.5,Chain of Knowledge Prompt,1,0.7339041233062744,3
1,43,openai,0.5,Chain of Knowledge Prompt,1,0.8767819404602051,2
1,44,openai,0.5,Chain of Knowledge Prompt,1,0.4352700710296631,4
1,45,openai,0.5,Chain of Knowledge Prompt,1,0.40852785110473633,1
1,46,openai,0.5,Chain of Knowledge Prompt,1,0.40828490257263184,1
2,0,openai,0.5,Chain of Knowledge Prompt,1,0.5091109275817871,2
2,1,openai,0.5,Chain of Knowledge Prompt,1,0.4083251953125,3
2,2,openai,0.5,Chain of Knowledge Prompt,1,2.0494160652160645,3
2,3,openai,0.5,Chain of Knowledge Prompt,1,0.4044649600982666,2
2,4,openai,0.5,Chain of Knowledge Prompt,1,0.30933094024658203,1
2,5,openai,0.5,Chain of Knowledge Prompt,1,3.1803221702575684,4
2,6,openai,0.5,Chain of Knowledge Prompt,1,0.31606101989746094,2
2,7,openai,0.5,Chain of Knowledge Prompt,1,0.40312695503234863,1
2,8,openai,0.5,Chain of Knowledge Prompt,1,0.7873983383178711,4
2,9,openai,0.5,Chain of Knowledge Prompt,1,0.3752472400665283,4
2,10,openai,0.5,Chain of Knowledge Prompt,1,0.458416223526001,1
2,11,openai,0.5,Chain of Knowledge Prompt,0,0.4048428535461426,1
2,12,openai,0.5,Chain of Knowledge Prompt,1,0.41039490699768066,3
2,13,openai,0.5,Chain of Knowledge Prompt,0,0.3509249687194824,2
2,14,openai,0.5,Chain of Knowledge Prompt,1,0.3642570972442627,3
2,15,openai,0.5,Chain of Knowledge Prompt,1,0.41144895553588867,3
2,16,openai,0.5,Chain of Knowledge Prompt,1,0.40404415130615234,4
2,17,openai,0.5,Chain of Knowledge Prompt,0,0.3561699390411377,2
2,18,openai,0.5,Chain of Knowledge Prompt,1,0.7680110931396484,1
2,19,openai,0.5,Chain of Knowledge Prompt,1,0.40993809700012207,4
2,20,openai,0.5,Chain of Knowledge Prompt,1,0.4768369197845459,1
2,21,openai,0.5,Chain of Knowledge Prompt,1,0.407454252243042,3
2,22,openai,0.5,Chain of Knowledge Prompt,1,0.34261417388916016,2
2,23,openai,0.5,Chain of Knowledge Prompt,1,0.3229820728302002,2
2,24,openai,0.5,Chain of Knowledge Prompt,0,0.39208102226257324,3
2,25,openai,0.5,Chain of Knowledge Prompt,1,0.5106167793273926,3
2,26,openai,0.5,Chain of Knowledge Prompt,1,0.5124390125274658,1
2,27,openai,0.5,Chain of Knowledge Prompt,1,0.9177510738372803,3
2,28,openai,0.5,Chain of Knowledge Prompt,1,0.39843297004699707,3
2,29,openai,0.5,Chain of Knowledge Prompt,1,0.29996395111083984,4
2,30,openai,0.5,Chain of Knowledge Prompt,1,0.7357680797576904,2
2,31,openai,0.5,Chain of Knowledge Prompt,1,0.38471102714538574,4
2,32,openai,0.5,Chain of Knowledge Prompt,1,0.4305460453033447,2
2,33,openai,0.5,Chain of Knowledge Prompt,1,0.49828195571899414,4
2,34,openai,0.5,Chain of Knowledge Prompt,1,0.33534693717956543,1
2,35,openai,0.5,Chain of Knowledge Prompt,1,0.3691520690917969,1
2,36,openai,0.5,Chain of Knowledge Prompt,1,0.43356871604919434,2
2,37,openai,0.5,Chain of Knowledge Prompt,1,0.3772411346435547,2
2,38,openai,0.5,Chain of Knowledge Prompt,1,0.33568620681762695,4
2,39,openai,0.5,Chain of Knowledge Prompt,1,0.7165591716766357,1
2,40,openai,0.5,Chain of Knowledge Prompt,1,0.5121381282806396,2
2,41,openai,0.5,Chain of Knowledge Prompt,1,0.4060170650482178,2
2,42,openai,0.5,Chain of Knowledge Prompt,1,0.5152208805084229,3
2,43,openai,0.5,Chain of Knowledge Prompt,1,0.6113431453704834,2
2,44,openai,0.5,Chain of Knowledge Prompt,1,0.4079310894012451,4
2,45,openai,0.5,Chain of Knowledge Prompt,1,2.279085159301758,1
2,46,openai,0.5,Chain of Knowledge Prompt,1,0.5869171619415283,1
3,0,openai,0.5,Chain of Knowledge Prompt,1,0.40152907371520996,2
3,1,openai,0.5,Chain of Knowledge Prompt,1,0.4104430675506592,3
3,2,openai,0.5,Chain of Knowledge Prompt,1,0.39382410049438477,3
3,3,openai,0.5,Chain of Knowledge Prompt,1,0.3841850757598877,2
3,4,openai,0.5,Chain of Knowledge Prompt,1,0.4067840576171875,1
3,5,openai,0.5,Chain of Knowledge Prompt,1,0.3346896171569824,4
3,6,openai,0.5,Chain of Knowledge Prompt,1,0.40800905227661133,2
3,7,openai,0.5,Chain of Knowledge Prompt,1,0.29706907272338867,1
3,8,openai,0.5,Chain of Knowledge Prompt,1,0.32692384719848633,4
3,9,openai,0.5,Chain of Knowledge Prompt,1,0.40930891036987305,4
3,10,openai,0.5,Chain of Knowledge Prompt,1,0.40914297103881836,1
3,11,openai,0.5,Chain of Knowledge Prompt,0,0.41054272651672363,1
3,12,openai,0.5,Chain of Knowledge Prompt,1,0.3105289936065674,3
3,13,openai,0.5,Chain of Knowledge Prompt,0,0.40598082542419434,2
3,14,openai,0.5,Chain of Knowledge Prompt,1,0.4078381061553955,3
3,15,openai,0.5,Chain of Knowledge Prompt,1,0.5121352672576904,3
3,16,openai,0.5,Chain of Knowledge Prompt,1,0.4080350399017334,4
3,17,openai,0.5,Chain of Knowledge Prompt,0,0.28519129753112793,2
3,18,openai,0.5,Chain of Knowledge Prompt,1,0.38896989822387695,1
3,19,openai,0.5,Chain of Knowledge Prompt,1,0.327282190322876,4
3,20,openai,0.5,Chain of Knowledge Prompt,1,0.43088698387145996,1
3,21,openai,0.5,Chain of Knowledge Prompt,1,0.27791404724121094,3
3,22,openai,0.5,Chain of Knowledge Prompt,1,4.330958127975464,2
3,23,openai,0.5,Chain of Knowledge Prompt,1,6.6561901569366455,2
3,24,openai,0.5,Chain of Knowledge Prompt,0,7.907891035079956,3
3,25,openai,0.5,Chain of Knowledge Prompt,1,0.3551971912384033,3
3,26,openai,0.5,Chain of Knowledge Prompt,1,0.3694877624511719,1
3,27,openai,0.5,Chain of Knowledge Prompt,1,0.31382179260253906,3
3,28,openai,0.5,Chain of Knowledge Prompt,1,0.34293508529663086,3
3,29,openai,0.5,Chain of Knowledge Prompt,1,0.33573317527770996,4
3,30,openai,0.5,Chain of Knowledge Prompt,1,0.32547879219055176,2
3,31,openai,0.5,Chain of Knowledge Prompt,1,0.4571709632873535,4
3,32,openai,0.5,Chain of Knowledge Prompt,0,0.5704021453857422,3
3,33,openai,0.5,Chain of Knowledge Prompt,1,1.0490319728851318,4
3,34,openai,0.5,Chain of Knowledge Prompt,1,1.5254340171813965,1
3,35,openai,0.5,Chain of Knowledge Prompt,1,0.5553288459777832,1
3,36,openai,0.5,Chain of Knowledge Prompt,1,0.38164615631103516,2
3,37,openai,0.5,Chain of Knowledge Prompt,1,0.4359149932861328,2
3,38,openai,0.5,Chain of Knowledge Prompt,1,0.4094562530517578,4
3,39,openai,0.5,Chain of Knowledge Prompt,1,0.4077320098876953,1
3,40,openai,0.5,Chain of Knowledge Prompt,1,1.7163608074188232,2
3,41,openai,0.5,Chain of Knowledge Prompt,1,0.4354579448699951,2
3,42,openai,0.5,Chain of Knowledge Prompt,1,0.3998739719390869,3
3,43,openai,0.5,Chain of Knowledge Prompt,1,0.32427310943603516,2
3,44,openai,0.5,Chain of Knowledge Prompt,1,0.3996899127960205,4
3,45,openai,0.5,Chain of Knowledge Prompt,1,0.30878424644470215,1
3,46,openai,0.5,Chain of Knowledge Prompt,1,0.32814979553222656,1
1,0,openai,1.0,Control Prompt,1,0.33533596992492676,2
1,1,openai,1.0,Control Prompt,1,0.30736422538757324,3
1,2,openai,1.0,Control Prompt,1,0.446835994720459,3
1,3,openai,1.0,Control Prompt,1,0.40920495986938477,2
1,4,openai,1.0,Control Prompt,1,0.4085056781768799,1
1,5,openai,1.0,Control Prompt,1,0.4088246822357178,4
1,6,openai,1.0,Control Prompt,1,0.5125107765197754,2
1,7,openai,1.0,Control Prompt,1,0.5097861289978027,1
1,8,openai,1.0,Control Prompt,1,0.6173059940338135,4
1,9,openai,1.0,Control Prompt,1,0.4044671058654785,4
1,10,openai,1.0,Control Prompt,1,0.4099900722503662,1
1,11,openai,1.0,Control Prompt,0,1.5353751182556152,1
1,12,openai,1.0,Control Prompt,1,0.5118801593780518,3
1,13,openai,1.0,Control Prompt,0,0.5101399421691895,2
1,14,openai,1.0,Control Prompt,1,0.4096810817718506,3
1,15,openai,1.0,Control Prompt,1,0.4095730781555176,3
1,16,openai,1.0,Control Prompt,1,0.3507249355316162,4
1,17,openai,1.0,Control Prompt,0,0.5693321228027344,2
1,18,openai,1.0,Control Prompt,1,0.41005587577819824,1
1,19,openai,1.0,Control Prompt,1,0.2638835906982422,4
1,20,openai,1.0,Control Prompt,1,0.34606003761291504,1
1,21,openai,1.0,Control Prompt,1,0.3079679012298584,3
1,22,openai,1.0,Control Prompt,1,0.4095437526702881,2
1,23,openai,1.0,Control Prompt,1,0.5111467838287354,2
1,24,openai,1.0,Control Prompt,0,0.4103538990020752,3
1,25,openai,1.0,Control Prompt,1,0.40591883659362793,3
1,26,openai,1.0,Control Prompt,1,0.41028523445129395,1
1,27,openai,1.0,Control Prompt,1,0.40813684463500977,3
1,28,openai,1.0,Control Prompt,1,0.5116369724273682,3
1,29,openai,1.0,Control Prompt,1,0.409574031829834,4
1,30,openai,1.0,Control Prompt,1,0.3783230781555176,2
1,31,openai,1.0,Control Prompt,1,0.64528489112854,4
1,32,openai,1.0,Control Prompt,0,0.5110757350921631,3
1,33,openai,1.0,Control Prompt,1,0.4082632064819336,4
1,34,openai,1.0,Control Prompt,1,0.9472980499267578,1
1,35,openai,1.0,Control Prompt,1,0.5927479267120361,1
1,36,openai,1.0,Control Prompt,1,1.1159167289733887,2
1,37,openai,1.0,Control Prompt,1,0.9817209243774414,2
1,38,openai,1.0,Control Prompt,1,0.4351820945739746,4
1,39,openai,1.0,Control Prompt,1,0.4474978446960449,1
1,40,openai,1.0,Control Prompt,1,0.43834900856018066,2
1,41,openai,1.0,Control Prompt,1,0.47864198684692383,2
1,42,openai,1.0,Control Prompt,1,0.3829939365386963,3
1,43,openai,1.0,Control Prompt,1,0.4071049690246582,2
1,44,openai,1.0,Control Prompt,1,0.4115588665008545,4
1,45,openai,1.0,Control Prompt,1,0.30561089515686035,1
1,46,openai,1.0,Control Prompt,1,0.30553507804870605,1
2,0,openai,1.0,Control Prompt,0,0.3423738479614258,1
2,1,openai,1.0,Control Prompt,1,0.36806416511535645,3
2,2,openai,1.0,Control Prompt,1,0.6143651008605957,3
2,3,openai,1.0,Control Prompt,0,0.4072601795196533,1
2,4,openai,1.0,Control Prompt,1,0.40941786766052246,1
2,5,openai,1.0,Control Prompt,1,0.4121239185333252,4
2,6,openai,1.0,Control Prompt,1,0.27376317977905273,2
2,7,openai,1.0,Control Prompt,1,0.2886629104614258,1
2,8,openai,1.0,Control Prompt,1,0.35396671295166016,4
2,9,openai,1.0,Control Prompt,1,0.40645694732666016,4
2,10,openai,1.0,Control Prompt,1,0.41054582595825195,1
2,11,openai,1.0,Control Prompt,0,0.5132858753204346,1
2,12,openai,1.0,Control Prompt,1,0.3769998550415039,3
2,13,openai,1.0,Control Prompt,0,0.3585360050201416,2
2,14,openai,1.0,Control Prompt,1,0.3164951801300049,3
2,15,openai,1.0,Control Prompt,1,0.3242039680480957,3
2,16,openai,1.0,Control Prompt,1,0.3533611297607422,4
2,17,openai,1.0,Control Prompt,0,0.30878591537475586,2
2,18,openai,1.0,Control Prompt,1,0.30529284477233887,1
2,19,openai,1.0,Control Prompt,1,0.32270002365112305,4
2,20,openai,1.0,Control Prompt,1,0.26980090141296387,1
2,21,openai,1.0,Control Prompt,1,0.25823378562927246,3
2,22,openai,1.0,Control Prompt,1,0.3005678653717041,2
2,23,openai,1.0,Control Prompt,1,0.46263909339904785,2
2,24,openai,1.0,Control Prompt,0,0.2924039363861084,3
2,25,openai,1.0,Control Prompt,1,0.240678071975708,3
2,26,openai,1.0,Control Prompt,1,0.2732832431793213,1
2,27,openai,1.0,Control Prompt,1,0.30420565605163574,3
2,28,openai,1.0,Control Prompt,1,0.43752121925354004,3
2,29,openai,1.0,Control Prompt,1,0.5091619491577148,4
2,30,openai,1.0,Control Prompt,1,0.411146879196167,2
2,31,openai,1.0,Control Prompt,1,0.40812110900878906,4
2,32,openai,1.0,Control Prompt,0,0.4038219451904297,3
2,33,openai,1.0,Control Prompt,1,0.3507208824157715,4
2,34,openai,1.0,Control Prompt,1,0.3861551284790039,1
2,35,openai,1.0,Control Prompt,1,0.4951622486114502,1
2,36,openai,1.0,Control Prompt,1,0.5129129886627197,2
2,37,openai,1.0,Control Prompt,1,0.44397783279418945,2
2,38,openai,1.0,Control Prompt,1,0.4612150192260742,4
2,39,openai,1.0,Control Prompt,1,0.42592787742614746,1
2,40,openai,1.0,Control Prompt,1,0.4066927433013916,2
2,41,openai,1.0,Control Prompt,1,0.4461851119995117,2
2,42,openai,1.0,Control Prompt,1,0.37491488456726074,3
2,43,openai,1.0,Control Prompt,1,0.4057888984680176,2
2,44,openai,1.0,Control Prompt,1,0.4426078796386719,4
2,45,openai,1.0,Control Prompt,1,0.28310179710388184,1
2,46,openai,1.0,Control Prompt,1,0.29830002784729004,1
3,0,openai,1.0,Control Prompt,1,0.3909759521484375,2
3,1,openai,1.0,Control Prompt,1,0.42531490325927734,3
3,2,openai,1.0,Control Prompt,1,0.39145588874816895,3
3,3,openai,1.0,Control Prompt,1,0.40131211280822754,2
3,4,openai,1.0,Control Prompt,1,0.3313028812408447,1
3,5,openai,1.0,Control Prompt,1,0.3770439624786377,4
3,6,openai,1.0,Control Prompt,1,0.39347100257873535,2
3,7,openai,1.0,Control Prompt,1,0.2579681873321533,1
3,8,openai,1.0,Control Prompt,1,0.5019006729125977,4
3,9,openai,1.0,Control Prompt,1,0.3106560707092285,4
3,10,openai,1.0,Control Prompt,1,0.506525993347168,1
3,11,openai,1.0,Control Prompt,0,0.4419589042663574,1
3,12,openai,1.0,Control Prompt,1,0.7858600616455078,3
3,13,openai,1.0,Control Prompt,0,0.9227950572967529,2
3,14,openai,1.0,Control Prompt,1,0.3050358295440674,3
